datacollection,mod1US,mod2poptype,mod2popmajor,mod3location_moralinv,mod3location_intecon,mod3location_burn,mod4onlnlab,bih_order,mi_order,ie_order,subjectoverall,subjectinDC,subjectid,ResponseID,IPAddress,startdate,enddate,ordernumber,order1,order2,order3,order4,order5,order6,surveynumber,random,ie_condition,ie1_taxesf,ie1_taxesg,ie1_deficitf,ie1_defg,ie1_frnaidf,ie1_frnaidg,ie1_womanwff,ie1_womanwfg,ie1_techf,ie1_techg,ie1_tradeagf,ie1_tradeagg,ie1_downsf,ie1_downsg,ie1_trainf,ie1_traing,ie1_taxcutf,ie1_taxcutg,ie1_busprodf,ie1_busprodg,ie1_tecdispf,ie1_techdispg,ie1_overseasf,ie1_overseasg,ie1_savingf,ie1_savingg,ie1_profitf,ie1_prfitg,ie1_salrytopf,ie1_slrytopg,ie1_affactf,ie1_affactg,ie1_hardwrkf,ie1_hrdwrkg,ie1_govtregf,ie1_govtregg,ie1_immigf,ie1_immg,ie1_taxbrkf,ie1_txbrkg,ie1_wlfref,ie1_wlfrg,ie2_htxf,ie2_htxg,ie2_defctf,ie2_defctg,ie2_frnaidf,ie2_frnaidg,ie2_womnf,ie2_wmng,ie2_techwf,ie2_techwg,ie2_tradeagf,ie2_trdeagg,ie2_downsf,ie2_downsg,ie2_trainf,ie2_traing,ie2_taxcutf,ie2_taxcutg,ie2_busprodf,ie2_busprodg,ie2_techdispf,ie2_techdispg,ie2_jbovseasf,ie2_joboverg,ie2_savf,ie2_savg,ie2_profitf,ie2_profitg,ie2_slrytopf,ie2_slrytopg,ie2_affactf,ie2_affactg,ie2_hrdwrkf,ie2_hrdwrkg,ie2_govregf,ie2_govregg,ie2_immf,ie2_immg,ie2_txbrkf,ie2_txbrkg,ie2_wlff,ie2_wlfg,BIH_socialworkers,BIH_dealers,BIH_shoplifters,BIH_parkhandicapped,BIH_executives,BIH_prescription,BIH_dogs,BIG_carthieves,BIH_vandals,MI1c_MI_null,MI1_notmanip,MI1_trustworth,MI1_good,MI1_moral,MI2_c_MI_donat,MI2_notmanip,MI2_trustworth,MI2_good,MI2_moral,MI3_c_MI_wrst,MI3_notmanip,MI3_trustworth,MI3_good,MI3_moral,MI4_c_Mifurnit,MI4_notmanip,MI4_trustworth,MI4_good,MI4_moral,poltclid,gender,yearbirth,countrybir,englishexp,ethnicity,parented,befstudies,thissurvb,ifyes,citytown,postalcode,honestansw,familyinc,mturkhowm,Q122,Q137,mturkid,LocationLatitude,LocationLongitude,LocationAccuracy
4,1,0,4,1,0,0,0,2,3,1,582,61, ,R_0B4hiIXxFWcfpxn,76.115.4.68,                    08-DEC-2014 08:51:41,                    08-DEC-2014 09:02:10,1,1, , , , , , ,3709,1,3,4,5,5,6,4,2,5,6,6,2,6,7,1, ,1,3,5,7,2,7,4, ,2,7,5,6,4,7,2,4,3,7,1, ,6,7,2,7,1,7,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,100,100,50,80,100,25,75,80, , , , , , , , , , ,1,1,1,1,1, , , , , ,5,1,1969,78,37,2,5,50,2, ,"Salem, Oregon",97306,1,63500, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,587,66, ,R_2c6Cm6LzdhDKhsY,70.215.193.124,                    08-DEC-2014 09:20:12,                    08-DEC-2014 09:26:38,1,1, , , , , , ,6227,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,4,3,6,5,7,7,7,6,5,5,4,3,4,2,4,4,4,2,4,4,4,4,4,4,4,4,3,2,4,4,3,2,4,4,4,5,4,4,4,3,10,10,10,10,10,10,15,10,10, , , , , , , , , , ,1,4,4,4,4, , , , , ,3,1,1985,187,29,1,5,1500,2, ,Van Buren,72908,1,70000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,590,69, ,R_12JfDK5r2sKH57X,67.168.239.108,                    08-DEC-2014 09:28:01,                    08-DEC-2014 09:38:07,1,1, , , , , , ,8334,1,4,4,4,4,4,5,1,7,1,5,4,6,1,3,5,1,4,4,5,1,2,5,2,5,4,4,5,3,7,1,2,6,7,1,3,3,7,2,4,4,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , ,1,2,5,5,5, , , , , ,2,2,1985,187,27,1,4,1000,2, ,"Vancouver, WA",98662,1,27000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,594,73, ,R_29h9SbxMijyu6xT,174.52.5.58,                    08-DEC-2014 09:45:16,                    08-DEC-2014 09:49:55,1,1, , , , , , ,6628,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2,2,5,3,6,6,6,5,6,7,4,3,2,2,4,4,4,2,3,2,2,2,5,5,3,3,2,2,3,3,2,2,4,5,3,3,2,2,4,3,5,20,15,10,15,20,40,25,10, , , , , , , , , , ,1,4,5,5,5, , , , , ,3,1,1992,187,22,1,4,100,2, ,Draper,84020,1,10000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,596,75, ,R_aXfdiOXtfZYfdOd,75.85.17.211,                    08-DEC-2014 09:47:40,                    08-DEC-2014 09:56:00,1,1, , , , , , ,8783,1,5,6,4,5,6,7,5,4,6,5,4,5,6,7,6,5,6,4,6,5,6,7,6,5,4,5,6,5,7,4,3,4,5,6,5,4,5,6,7,6,5,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3,2,1,3,2,1,3, , , , , , , , , , ,1,6,7,8,7, , , , , ,2,1,1986,187,28,4,5,2000,2, ,los angeles,91405,1,20000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,603,82, ,R_2ruUKGhtVsabUPC,71.191.162.150,                    08-DEC-2014 10:21:36,                    08-DEC-2014 10:32:04,1,1, , , , , , ,9264,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,2,1,5,5,4,5,6,5,6,5,4,3,2,2,4,5,4,2,4,3,4,5,3,2,5,5,3,5,4,4,4,2,4,5,1,1,3,5,4,2,0,20,5,1,5,15,40,9,5, , , , , , , , , , ,1,3,5,4,2, , , , , ,5,2,1963,187,51,1,5,22,2, ,Alexandria,22308,1,180000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,607,86, ,R_2TotAFxa4YeGtCv,72.19.47.14,                    08-DEC-2014 10:39:58,                    08-DEC-2014 11:05:36,1,1, , , , , , ,3713,1,6,2,6,2,5,3,2,6,4,4,5,3,5,3,5,4,3,5,5,4,6,2,3,2,4,5,2,6,6,5,2,4,6,2,3,3,3,3,2,6,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,50,0,0,50,50,100,0,0, , , , , , , , , , ,1,2,3,5,2, , , , , ,5,2,1985,187,29,1,4,1,2, ,portland,97222,1,20000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,610,89, ,R_40B2utWXKdMONzT,50.29.246.78,                    08-DEC-2014 10:59:20,                    08-DEC-2014 11:15:01,1,1, , , , , , ,8172,1,4,4,4,3,5,4,2,5,2,6,4,5,5,4,4,4,4,5,4,4,4,4,6,2,4,4,5,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,30,2,2,20,30,5,10,10, , , , , , , , , , ,1,4,5,5,5, , , , , ,4,2,1973,187,40,1,4,50,2, ,Shamokin,17872,1,48000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,613,92, ,R_2f2r2OfKTIcgT7T,71.63.38.151,                    08-DEC-2014 11:36:11,                    08-DEC-2014 11:44:31,1,1, , , , , , ,7260,1,5,4,6,3,4,5,1,7,2,6,6,5,5,3,6,2,6,4,4,2,4,4,6,2,4,6,6,5,7,4,2,6,4,2,3,5,4,4,6,5,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,25,10,25,25,25,25,25,10, , , , , , , , , , ,1,2,3,3,4, , , , , ,3,1,1979,187,35,1,5,700,2, ,Bridgewater,22812,1,40000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,615,94, ,R_2UbjWtILsrWxvh1,72.87.77.33,                    08-DEC-2014 11:50:24,                    08-DEC-2014 11:59:08,1,1, , , , , , ,4836,1,5,5,3,3,4,3,4,4,5,5,4,5,4,2,5,3,4,5,5,2,5,2,6,2,4,4,5,5,6,3,4,4,5,3,4,4,5,2,4,5,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,35,0,0,5,25,35,0,0, , , , , , , , , , ,1,1,1,1,1, , , , , ,4,2,1971,187,43,1,3,20,2, ,CHARLESTOWN,2813,1,30000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,623,102, ,R_24qHdru2xeeCKGm,24.140.131.114,                    08-DEC-2014 12:26:54,                    08-DEC-2014 12:34:01,1,1, , , , , , ,6969,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1, ,5,4,7,7,6,6,4,4,7,4,7,4,7,7,4,1,7,4,6,2,4,4,7,4,7,7,1,1,2,2,2,1,1,1,5,6,4,4,80,100,80,80,80,100,100,100,80, , , , , , , , , , ,1,3,5,5,5, , , , , ,6,1,1966,187,48,1,5,7500,2, ,Orrville,44667,1,18500, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,625,104, ,R_3JbjQnJ11slzHDN,173.19.226.155,                    08-DEC-2014 12:35:09,                    08-DEC-2014 12:41:04,1,1, , , , , , ,1441,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,4,4,1,1,7,7,7, ,7,7,1,1,4,4,6,5,1,1,1,5,1,1,4,4,7,4,2,2,4,4,7,7,5,6,1,1,5,6,7,7,25,95,25,15,73,50,100,95,80, , , , , , , , , , ,1,9,9,9,9, , , , , ,4,2,1983,187,31,1,4,638,2, ,Rogersville,65742,1,35000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,629,108, ,R_t0s1zLTqArjgTp7,207.91.39.65,                    08-DEC-2014 12:39:46,                    08-DEC-2014 12:47:23,1,1, , , , , , ,8225,1,7,2,4,2,2,3,1,4,1,3,1,6,2,1,5,2,1,6,4,1,7,1,7,1,4,3,1,6,6,2,7,2,7,1,7,3,7,3,7,4,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,20,0,0,70,80,20,0,0, , , , , , , , , , ,1,1,5,3,3, , , , , ,4,1,1986,187,1986,1,3,5000,2, ,Kittanning,16201,1, , , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,632,111, ,R_2cq4sv86uX6bqn8,172.248.131.162,                    08-DEC-2014 12:51:53,                    08-DEC-2014 12:56:21,1,1, , , , , , ,5498,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,4,2,5,4,7,7,7,7,7,7,4,2,1,1,6,5,4,1,1,1,1,2,4,3,4,5,4,4,2,4,1,1,2,2,2,3,4,5,4,3,50,99,90,90,95,90,90,99,95, , , , , , , , , , ,1,2,2,2,2, , , , , ,4,1,1983,187,31,1,4,4,2, ,Covina,91724,1,60000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,638,117, ,R_bvnScpDvijIkmOh,173.209.212.193,                    08-DEC-2014 13:04:14,                    08-DEC-2014 13:10:12,1,1, , , , , , ,6603,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,2,3,1,1,7,6,6,7,4,4,3,5,5,6,3,6,3,3,2,1,3,2,3,3,2,5,3,4,5,4,3,2,4,3,2,1,5,5,6,6,10,40,5,0,25,28,15,7,8, , , , , , , , , , ,1,4,6,6,6, , , , , ,5,2,1978,187,36,1,3,50000,2, ,"Hudson, Florida",34667,1,30000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,641,120, ,R_wOg01ELoWVHUb7j,71.163.191.61,                    08-DEC-2014 13:14:29,                    08-DEC-2014 13:22:06,1,1, , , , , , ,3009,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,3,5,6,5,7,6,6,6,4,5,4,4,4,2,4,4,4,2,4,4,3,3,4,3,1,3,1,2,5,5,5,4,7,4,4,5,2,3,6,6,20,50,40,5,80,50,80,50,20, , , , , , , , , , ,1,1,2,2,1, , , , , ,2,2,1959,187,55,1,5,1000,2, ,washington dc,20456,1,15000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,646,125, ,R_1Qcq8ZPSaWHkEqv,70.194.80.244,                    08-DEC-2014 13:31:06,                    08-DEC-2014 13:36:39,1,1, , , , , , ,2165,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,6,5,7,5,6,6,6,6,6,6,4,4,3,2,5,5,4,2,4,4,4,3,5,5,5,6,2,3,3,4,4,2,5,4,3,3,4,4,5,4,15,50,40,50,45,45,60,50,40, , , , , , , , , , ,1,4,4,5,5, , , , , ,5,1,1990,187,24,1,5,8000,2, ,Chicago,60640,1,50000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,650,129, ,R_2zHkpzmgdps6lPD,64.222.132.8,                    08-DEC-2014 13:39:19,                    08-DEC-2014 13:43:10,1,1, , , , , , ,9853,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,2,2,7,5,7,7,6,6,7,7,2,3,1,1,4,4,4,2,4,5,3,4,2,2,2,6,1,2,6,4,1,1,6,5,3,4,5,4,6,4,20,40,10,5,80,70,25,35,5, , , , , , , , , , ,1,2,2,3,3, , , , , ,3,1,1989,187,25,1,4,1000,2,n/a,Brewer,4402,1,18000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,651,130, ,R_1mWOKSWWkPoJcdI,72.252.149.230,                    08-DEC-2014 13:37:42,                    08-DEC-2014 13:43:11,1,1, , , , , , ,3410,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,4,4, ,6,7,7,6,7,7,7,4,4,2,1,3,3,4,1,5,6,5,5,7,1,3,5,1,4,7,7,1,1,7,7,4,6,5,6,4,4,0,60,5,0,10,20,0,5,0, , , , , , , , , , ,1,1,1,1,1, , , , , ,4,1,1979,187,35,4,5,600,2, ,Los Angeles,90064,2,5500, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,655,134, ,R_pQ7jvgOrT89FqOR,100.2.77.45,                    08-DEC-2014 13:47:19,                    08-DEC-2014 13:56:03,1,1, , , , , , ,2549,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,2,1,5,4,7,4,7,6,5,5,3,2,3,2,4,4,4,3,2,2,1,1,4,4,3,4,1,1,2,4,1,1,5,5,3,4,2,2,5,4,5,40,20,10,40,40,40,40,20, , , , , , , , , , ,1,1,2,2,2, , , , , ,3,1,1986,187,28,1,5,200,2, ,Scarsdale,10583,1,100000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,656,135, ,R_2zTnXsbzvpOE9Ck,68.9.69.1,                    08-DEC-2014 13:33:16,                    08-DEC-2014 13:56:57,1,1, , , , , , ,2527,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,3,3,7,3,7,7,7,4,7,7,2,3,1,4,4,6,2,4,1,4,1,1,4,4,4,3,5,4,7,7,1,6,7,7,4,4,6,4,6,3,2,20,12,10,15,12,10,12,7, , , , , , , , , , ,1,3,3,3,3, , , , , ,4,2,1981,187,33,3,5,650,2, ,Meriden,6451,1,50000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,660,139, ,R_3fUFVZqbVxMspVU,65.26.26.189,                    08-DEC-2014 13:53:45,                    08-DEC-2014 14:02:17,1,1, , , , , , ,4123,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,3,4,7,7,4,5,4,6,1,1,1,1,1,2,4,4,6,3,2,5,4,6,2,1,1,1,5,2,4,2,2,5,3,6,1,1,3,3,50,100,100,100,100,100,50,100,50, , , , , , , , , , ,1,1,1,1,1, , , , , ,4,1,1988,183,17,1,5,3,2, ,overland park,66204,1,20000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,667,146, ,R_3hbHt9fZuWTCwCY,71.79.61.115,                    08-DEC-2014 14:05:53,                    08-DEC-2014 14:12:32,1,1, , , , , , ,4568,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,4,4,6,3,5,6,5,4,6,5,3,2,3,3,4,3,3,1,3,3,2, ,4,3,5,6,2,3,4,4,3,2,5,4,2,2,4,5,5,4,10,65,75,65,50,75,75,80,65, , , , , , , , , , ,1,3,5,6,6, , , , , ,2,1,1982,187,32,1,4,20,2, ,"Vandalia, OH",45377,1,35000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,668,147, ,R_OKhYoUDIhzhHiql,67.5.24.91,                    08-DEC-2014 14:14:16,                    08-DEC-2014 14:19:48,1,1, , , , , , ,1688,1,6,6,7,1,3,3,1,7,3,5,4,4,6,2,7,1,6,1,7,1,5,4,7,1,6,3,5,3,7,1,5,3,5,2,1,7,3,6,7,1,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,50,20,30,90,80,90,90,50, , , , , , , , , , ,1,6,5,3,4, , , , , ,2,1,1975,187,38,1,4,2200,2, ,Rochester,55901,1,25000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,673,152, ,R_10PAWEbalKj5dZA,50.108.179.238,                    08-DEC-2014 07:05:33,                    08-DEC-2014 07:10:12,1,1, , , , , , ,3304,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,4,1,7,7,7,6,1,1,6,3,7,5,7,7,1,1,6,3,3,2,7,7,7,4,5,3,3,3,1,1,1,1,1,1,7,7,1,1,0,100,20,10,10,100,100,20,10, , , , , , , , , , ,1,2,5,3,3, , , , , ,7,2,1966,187,48,1,6,100,2, ,Rochester,14610,1,167000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,679,158, ,R_10H5LtE3DhaMWhl,70.196.68.178,                    08-DEC-2014 08:31:06,                    08-DEC-2014 08:37:49,1,1, , , , , , ,4226,1,7,1,7,1,1,7,1,7,1,7,1,7,7,1,7,1,1,7,1,7,7, ,7,1,7,1,1,7,7,1,1,7,1,7,1,7,1,7,1,7,7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,79,35,26,12,67,16,77,46, , , , , , , , , , ,1,9,8,9,9, , , , , ,4,2,1982,187,32,3,5,5,2, ,Houston,77015,1,721, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,686,165, ,R_sEShljj2goIJCX7,76.116.212.158,                    08-DEC-2014 11:12:53,                    08-DEC-2014 11:17:10,1,1, , , , , , ,7648,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,3,3,3,7,7,6,6,4,5,1,2,1,1,6,5,4,2,1,2,1,2,4,3,2,5,1,1,7,7,1,1,2,2,4,5,1,2,5,4,50,50,50,50,80,80,90,70,50, , , , , , , , , , ,1,1,2,3,1, , , , , ,4,2,1976,187,38,4,4,25,2, ,Linden,7036,1,100000, , , , , , , 
4,1,0,4,1,0,0,0,2,3,1,691,170, ,R_7Wf4HBQ8p3QAJiN,140.112.25.47,                    08-DEC-2014 12:12:27,                    08-DEC-2014 12:16:25,1,1, , , , , , ,8391,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,5,4,3,7,4,4,7,4,6,3,4,2,2,2,2,4,2,3,5,3,3,4,5,5,5,1,1,3,5,3,4,5,6,3,3,4,5,3,3,0,90,30,10,70,80,60,30,20, , , , , , , , , , ,1,7,4,5,5, , , , , ,3,1,1991,187,23,2,6,40,2, ,Morris Plains,7950,1,51000, , , , , , , 
4,1,0,4,1,0,0,0,3,2,1,700,179, ,R_23d9cXWEohKNKIu,96.27.80.207,                    08-DEC-2014 07:05:06,                    08-DEC-2014 07:11:10,2, ,1, , , , , ,1247,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,2,6,3,5,6,6,5,5,6,6,3,2,2,6,5,5,1,5,3,3,6,6,4,6,6,3,2,2,4,6,6,5,5,2,3,5,7,5,4,5,75,65,25,65,75,85,75,75, , , , , , , , , , ,1,2,4,5,2, , , , , ,4,2,1988,187,26,1,5,4000,2, ,"dearborn heights, mi",48127,1,35000, , , , , , , 
4,1,0,4,1,0,0,0,3,2,1,706,185, ,R_02smmMURsNsTVcd,12.23.120.193,                    08-DEC-2014 07:13:06,                    08-DEC-2014 07:22:34,2, ,1, , , , , ,4254,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,4,1,5,4,7,6,5,4,4,4,3,4,4,3,7,7,4,1,2,4,1,1,7,4,6,6,1,4,2,2,2,1,1,1,1,1,4,4,2,1,50,50,50,50,50,50,50,50,50, , , , , , , , , , ,1,1,3,3,3, , , , , ,7,2,1972,143,28,1,5,500,2, ,Seneca,61360,1,65000, , , , , , , 
4,1,0,4,1,0,0,0,3,2,1,708,187, ,R_2cozTdFfusgubE0,69.119.189.148,                    08-DEC-2014 07:16:08,                    08-DEC-2014 07:24:02,2, ,1, , , , , ,8786,1,5,3,4,2,4,3,1,7,1,7,1,6,4,3,4,3,4,4,4,4,5,6,3,5,1,5,2,2,3,2,4,4,7,1,5,5,6,2,5,4,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,100,10,10,10,10,100,50,10, , , , , , , , , , ,1,2,2,3,2, , , , , ,2,2,1976,187,37,1,4,50,2, ,Howell,7731,1,40000, , , , , , , 
4,1,0,4,1,0,0,0,3,2,1,711,190, ,R_1EjjitFRH9N8kGp,173.27.176.212,                    08-DEC-2014 07:28:21,                    08-DEC-2014 07:31:53,2, ,1, , , , , ,4038,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,5,7,6,7,7,7,7,7,7,3,3,2,2,3,3,2,2,2,2,2,1,4,4,5,6,3,4,4,4,1,4,4,4,5,6,4,4,7,7,30,50,50,10,78,50,60,50,4, , , , , , , , , , ,1,5,5,5,5, , , , , ,4,1,1991,187,23,1,4,5300,2, ,la crosse,54601,1,24000, , , , , , , 
4,1,0,4,1,0,0,0,3,2,1,713,192, ,R_27gr4dCxTIBqvu9,67.184.205.220,                    08-DEC-2014 07:21:29,                    08-DEC-2014 07:33:28,2, ,1, , , , , ,2142,1,5,3,5,3,5,3,6,6,2,6,6,3,6,2,5,3,5,3,6,2,5,3,6,2,6,2,4,5,6,2,6,6,5,3,5,5,3,6,5,5,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,3,6,90,1,100,3,1, , , , , , , , , , ,1,4,4,4,4, , , , , ,4,1,1972,187,41,2,5,108,2, ,Des Plaines,60016,1,20000, , , , , , , 
4,1,0,4,1,0,0,0,3,2,1,720,199, ,R_b8TWpUMCJhLu0xz,67.239.213.7,                    08-DEC-2014 07:33:38,                    08-DEC-2014 07:40:00,2, ,1, , , , , ,2070,1,1,4,5,2,2,3,1,7,1,7,2,6,4,2,6,2,5,3,6,2,6, ,6,2,4,2,3,6,2,6,4,4,6,2,3,5,6,2,6,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,20,5,0,5,10,30,20,0, , , , , , , , , , ,1,8,9,9,9, , , , , ,3,2,1994,187,15,3,3,4,1,They were mainly about politics and social research.,Las Vegas,89110,1,20000, , , , , , , 
4,1,0,4,1,0,0,0,3,2,1,722,201, ,R_1I5fGL4R2GKEfeh,76.6.17.34,                    08-DEC-2014 07:36:11,                    08-DEC-2014 07:41:17,2, ,1, , , , , ,1480,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,2,1,6,3,7,7,7,7,6,5,3,2,7,7,7,6,1,1,4,4,2,2,4,2,4,4,2,2,7,7,1,1,5,4,4,6,3,3,6,3,0,10,5,5,90,90,100,5,5, , , , , , , , , , ,1,2,2,2,2, , , , , ,1,2,1973,187,41,1,3,100,2, ,Carthage,28327,1,40000, , , , , , , 
4,1,0,4,1,0,0,0,3,2,1,727,206, ,R_3EHhfkODFQHieys,98.232.222.118,                    08-DEC-2014 07:45:47,                    08-DEC-2014 07:53:22,2, ,1, , , , , ,1599,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,4,3,5,4,7,7,4,6,4,4,3,4,3,3,4,4,4,2,3,4,4,2,7,5,4,6,1,4,3,4,4,4,3,4,4,5,4,5,6,6,5,15,10,5,15,40,30,20,10, , , , , , , , , , ,1,4,4,4,4, , , , , ,2,2,1986,187,28,1,4,not sure,2, ,Beaverton,97003,1,50000, , , , , , , 
4,1,0,4,1,0,0,0,3,2,1,731,210, ,R_80sNmWshVn5DfgN,70.56.57.245,                    08-DEC-2014 07:53:07,                    08-DEC-2014 07:59:59,2, ,1, , , , , ,8042,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,3,2,6,5,7,7, ,6,5,5,3,5,2,2,1,2,3,3,5,4,3,3,4,3,4,5,5,5,5,4,3,3,6,5,6,6,5,5,5,5,1,4,5,0,60,5,5,10,10, , , , , , , , , , ,1,4,4,5,4, , , , , ,2,1,1989,187,25,1,5,200,2, ,denver,80123,1,50000, , , , , , , 
4,1,0,4,1,0,0,0,3,2,1,733,212, ,R_3McKBjkPd3qwpi7,24.3.182.131,                    08-DEC-2014 07:53:59,                    08-DEC-2014 08:00:16,2, ,1, , , , , ,7282,1,5,3,3,2,4,4,1,6,3,5,4,4,5,3,5,3,3,5,5,4,4,3,6,2,3,4,4,4,5,4,4,4,4,5,4,4,6,2,3,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,70,25,10,10,30,90,50,20, , , , , , , , , , ,1,3,3,4,4, , , , , ,3,2,1988,187,26,1,4,100,2, ,pittsburgh,15132,1,10000, , , , , , , 
4,1,0,4,1,0,0,0,3,2,1,737,216, ,R_2CrJ8Ul9cLw6AuM,76.14.52.67,                    08-DEC-2014 08:02:40,                    08-DEC-2014 08:09:47,2, ,1, , , , , ,7911,1,5,3,4,4,3,4,1,7,1,7,2,6,2,4,6,2,4,4,6,1,3,3,4,3,6,1,3,3,6,4,6,3,6,3,2,4,7,3,3,4,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , ,1,6,7,4,5, , , , , ,5,1,1988,187,25,1,4,Unsure,2, ,Redwood City,94063,1,150000, , , , , , , 
