V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy,,HI2_2
R_POkQsvnqbK2A1lT,Default Response Set,Anonymous,,,130.241.220.166,0,11/12/15 08:33,11/12/15 09:22,1,1,1,0,0,52.126,0,1,15,1,9.727,9.727,12.939,1,,,,,,,1,9,1,"Jag hann inte riktigt tí_nka igenom beslutet, strax under hí_lften kí_ndes rimligt och mer sí_kert í_n att bidra med 40kr.",1,9,2,3,8,9,7,7,6,8,2,2,1,6,6,5,4,7,9,8,7,3,7,7,9,3,1,2,6,1,3,5,5,3,2,2,0,0,8,9,1,2,1,2,2,"Public goods contribution och trust. Mitt ekonomiska utfall í_r beroende av de andras agerande, vilket blir en risk. Finns ett tydligt incitament till att behí«lla pengarna sjí_lv (free-ride), í_ven om det bí_sta fí_r mig í_r om alla (inklusive jag) skulle ge allt till gruppen. Trade-off mellan maximera fí_rtjí_nsten och huruvida jag litar pí« anonyma frí_mlingar.",nej,6,2,3,9,69,2,"Sverige, Gí_teborg",0,57.71670532,11.96670532,-1,,12
R_PSQC8hOjWdXkHOp,Default Response Set,Anonymous,,,130.241.235.35,0,11/11/15 09:39,11/11/15 10:17,1,1,1,0,0,58.875,0,1,30,1,10.843,10.843,12.736,1,,,,,,,1,9,1,"Att behí«lla lite fí_r att safea, men mestadels samarbeta med gruppen och hoppas att de gí_r likadant.",1,7,4,2,8,8,7,6,8,2,6,7,5,1,6,4,2,6,3,6,8,4,8,8,9,5,8,7,4,3,8,2,8,2,1,1,0,0,7,8,1,1,1,2,2,"Om hur vi fungerar i samarbetssituationer. Sannolikt ett test om vi tillí_mpar strategin TIT FOR TAT, om alla i gruppen faktiskt gí_r det sí« tjí_nar vi ju pí« det. Den fí_rsí_kte visa hur vi agerar spontant iom att det inte var ní«gon direkt betí_nketid.",Nej,3,9,4,3,73,2,"Norrkí_ing, Sverige",0,57.71670532,11.96670532,-1,,1
R_PvaFahnw9OCaPD3,Default Response Set,Anonymous,,,130.241.12.188,0,11/10/15 09:17,11/10/15 10:15,1,1,1,0,0,25.005,0,1,29,1,7.414,7.414,10.042,1,,,,,,,1,9,1,Om vi lí_gger pengar i potten fí«r alla mer.,1,7,1,6,7,7,3,6,6,4,6,3,2,1,2,2,9,6,3,8,7,1,8,8,3,4,2,7,6,5,6,2,6,3,2,2,2,0,3,10,3,3,3,1,2,Se om folk gí_r vad som í_r bí_st fí_r dem sjí_lva eller ser till vad gruppen om helhet tjí_nar pí«.,nej,6,2,2,2,73,1,"Eskilstuna, Sverige",0,57.71670532,11.96670532,-1,,10
R_PZjKpvycsESnPIR,Default Response Set,Anonymous,,,130.241.223.236,0,4/13/16 11:54,4/13/16 12:31,1,1,1,0,0,76.755,0,1,,,,,,,40,1,10.148,17.453,19.654,2,1,9,1,kí_ndes rí_ttvist,1,9,4,7,7,9,7,9,9,5,6,1,7,8,6,3,4,4,2,5,7,2,8,7,3,3,3,9,2,7,5,8,9,1,0,2,0,2,8,8,1,1,1,2,2,viken personlighet man har om man vill dela med sig av sina pengar tex,nej,5,5,4,5,65,2,gbg sverige,0,57.71670532,11.96670532,-1,,1
R_Q0oXL5lOjhOp757,Default Response Set,Anonymous,,,130.241.218.79,0,4/13/16 07:55,4/13/16 08:25,1,1,1,0,0,64.216,0,1,,,,,,,30,1,21.497,21.497,23.24,1,1,9,9,Tí_nkte att gruppen var lite girig. Sí« de skulle inte skí_nka 40kr. Sí« jag kí_nde att jag kunde skí_nka dem 30:-,1,3,9,4,3,5,9,9,1,4,6,1,9,5,6,5,2,8,5,6,7,6,6,7,9,3,9,1,6,9,7,2,3,1,0,0,0,0,8,8,1,2,1,2,2,Den handladar ní«g om gruppsamahí«llning. Beslutsfattning i en grupp.,nej,5,2,5,2,68,1,"Kalmar, Sverige.",0,57.71670532,11.96670532,-1,,6
R_R2oSuxiVC0V8zXH,Default Response Set,Anonymous,,,130.241.217.92,0,4/13/16 09:54,4/13/16 11:14,1,1,1,0,0,46.388,0,1,30,1,7.771,7.771,9.531,1,,,,,,,1,9,1,Dí« jag ifall resten av deltagarna valt att inte bidra med ní«gra pengar fortfarande ville ha i alla fall 10 kronor kvar till pasta..,1,7,5,6,9,8,3,7,5,3,7,4,3,3,6,4,4,8,7,9,7,9,8,8,7,2,1,3,8,6,6,3,7,4,1,2,0,1,7,9,3,2,1,2,2,Hur mycket tillit individer ger sina medmí_nniskor.,Nej,6,2,5,4,75,1,"Gí_teborg, Sverige.",0,57.71670532,11.96670532,-1,,2
R_RfRyOmKpSMfDayR,Default Response Set,Anonymous,,,130.241.219.20,0,11/12/15 08:32,11/12/15 09:31,1,1,1,0,0,35.529,0,1,,,,,,,12,1,31.513,31.513,34.323,1,1,4,4,baserat pí« mina tillgí«ngar ,1,8,3,5,7,7,6,5,6,2,6,1,7,7,6,7,5,8,8,8,8,8,8,7,7,4,7,5,7,6,3,9,7,1,0,0,0,0,6,7,1,2,1,2,2,"jag tror denna studie ville undersí_ka mí_nniskors instí_llning till varanda, hur hjí_lpsam kan man vara hur mycket ska man dela med sig av sig tillgí«ngar utan att kí_nna sig blí«st.  / Som tillgí«ngar rí_knar jag inte bara med pengar utan tid och engagemang  /  / Generellt rí«der det en hí«rdare klimat nu i samhí_llet vare sig man jí_mfí_r i skolor arbetsplatser eller hur dan man í_r mot frí_mlingar eller personer man intragerar lite med  /  / ",NEJ,9,7,2,6,60,1,Lidkí_ping sverige,0,57.71670532,11.96670532,-1,,11
R_rpu99hn4m8c6cFz,Default Response Set,Anonymous,,,130.241.223.194,0,4/13/16 11:45,4/13/16 12:38,1,1,1,0,0,63.608,0,1,,,,,,,0,1,8.763,8.763,14.07,1,1,9,1,"Eftersom att de andras val inte pí«verkas av mitt sí« kan jag omí_jligen fí_rlora pengar pí« att behí«lla mina egna. Jag vill fí« sí« mycket som mí_jligt sjí_lv, alltsí« behí_ll jag allt. ",1,8,8,9,3,7,8,8,3,8,9,6,7,3,7,3,3,4,5,6,6,8,2,2,3,1,8,1,5,3,7,2,5,4,4,4,0,0,2,7,2,1,2,1,2,"Jag valde ju I bí_rjan det egoistiska alternativet. Min tillit till frí_mlingar í_r inte den hí_gsta heller. Kanske finns det ett samband. Att de personer som litar mer pí« mí_nniskor kanske ocksí« í_r mer hjí_lpsamma fí_r att dom ""fí_rví_ntar"" sig samma behandling. /  / Ní«got sí«nt hade jag gissat pí«!",Nej,9,7,9,7,74,1,"Partille, Sverige",0,57.71670532,11.96670532,-1,,5
R_tSge1Ji7CjDk7nP,Default Response Set,Anonymous,,,130.241.13.180,0,11/11/15 09:51,11/11/15 10:29,1,1,1,0,0,91.081,0,1,,,,,,,30,1,30.307,30.307,31.97,1,1,7,5,Jag valde att bidra med 30 kronor fí_r jag om alla gruppen bidrar med ungefí_r lika mycket som mig sí« kommer gruppen och sedan enskilda personer tjí_na mer pengar. Dock sí« eftre som jag í_r inte tillrí_ckligt positiv fí_r att tí_nka att alla kommer att bidra med pengar bidrade jag inte hela 40 kr utan bara 30. Sí« att i fall ingen bidrog med pengar sí« fí_rlorar jag inte allt. ,1,6,7,3,4,1,3,6,5,9,8,7,3,5,8,1,4,9,8,8,8,9,6,7,7,1,2,1,8,6,9,7,1,1,0,3,0,2,6,10,3,3,1,2,2,Jag tror att denna studie fí_rsí_kte visa i viken grad mí_nniskor litar pí« varandra. Hur mycket man í_r redo att sammarbeta. Om man gí_r det pí«riktigt alltsí« om man sí_ger och gí_r det eller om man bara sí_ger det och inte gí_r ní«got. Genom att frí«ga en att arbeta i grupp fí_r att tjí_na penagr ( ní«got som mí«nga i detta samhí_lle í_r berorende av och giriga í_ver) utsí_tter man penrsoner fí_r att gí_ra olika val. Och dí« fí«r man se vad allls handligar. Sedan stí_ller man frí«got om en sjí_lv och kollar en syn pí« en sjí_lv. ,nej,2,5,9,6,76,2,"Ryssland, Sankt petersburg sedan sverige gí_teborg",0,57.71670532,11.96670532,-1,,4
R_UbtTfAtQRLfi4et,Default Response Set,Anonymous,,,130.241.235.35,0,11/11/15 10:43,11/11/15 12:50,1,1,1,0,0,60.991,0,1,25,1,6.364,12.198,17.482,5,,,,,,,1,9,9,"Fí_r jag ville ge mer í_n hí_lften, dock blev osí_ker ní_r jag tí_nkte pí« vad de andra i gruppen gjorde. La dí_rfí_r in 25 kr och behí_ll 15.",1,9,5,2,9,9,9,9,7,2,9,1,9,8,9,9,6,5,7,9,5,3,5,3,8,1,9,1,4,1,3,4,7,2,3,3,0,0,7,10,1,2,1,2,2,Beslutsfattande och hur man ser pí« sig sjí_lv i interaktion med andra. Att fí« utfí_ra ett val utan ní«gon eftertanke eller ní«gra stí_rre fí_rutsí_ttningar fí_r att sedan tí_nka mer pí« det i efterhand och rannsaka hur man agerat och hur man anser att man brukar agera. ,nej,5,2,6,2,68,1,"Stockholm, Sverige",0,57.71670532,11.96670532,-1,,2
R_uh7zZai3ZJ9WBEJ,Default Response Set,Anonymous,,,130.241.12.65,0,11/11/15 09:39,11/11/15 10:19,1,1,1,0,0,28.656,0,1,,,,,,,40,1,4.503,4.503,6.704,1,1,9,5,"Jag har blivit uppfostrad med lí_ran att man ska dela med sig. Jag har aldrig haft det sí_rskilt gott stí_llt, men det finns alltid ní«gon som har det ví_rre í_n mig. Kan jag, sí« delar jag med mig, kan jag inte, fí_rsí_ker jag í_ndí«. /  / Delad glí_dje í_r dubbel glí_dje, och delad sorg í_r halv sorg. Sí« har jag vuxit upp, sí« lever jag.",1,9,4,8,8,8,7,9,2,1,5,1,6,1,4,4,9,9,8,9,7,9,7,9,9,8,9,9,9,1,5,7,2,1,0,0,0,0,8,9,3,2,2,2,2,"Hur mí_nniskor interagerar med varandra, synen pí« hur mycket folk litar pí« totala frí_mlingar och god vilja mot dessa mí_nniskor. / :) / ",Nej,6,2,5,3,73,2,"Jí_rlanda, Sverige",0,57.71670532,11.96670532,-1,,1
R_veOU1QsjD5PAJZD,Default Response Set,Anonymous,,,130.241.3.41,0,4/13/16 11:54,4/13/16 12:44,1,1,1,0,0,123.396,0,1,,,,,,,30,1,16.821,56.01,61.395,9,1,9,1,"Det kí_ndes inte ok att inte bidra med ní«got alls och jag í_r fí_r egoistisk fí_r att bidra med allt ifall de andra inte gí_r det (det vet jag ju inte). Dí_rfí_r tyckte jag att 30 kr blev lagom, det ligger í_ndí« pí« den í_vre halvan av insatsen.",1,7,7,3,8,7,3,7,8,6,8,7,7,3,5,6,4,7,7,6,6,7,6,3,7,1,2,3,6,6,3,1,6,1,0,0,0,0,7,9,3,3,1,1,2,"Den fí_rsí_kte med flervalsfrí«gorna fí« en uppfattning om vilken sorts person som sitter bakom skí_rmen och med den fí_rsta frí«gan om insats av pengar se hur folk reagerar ní_r de kan gí_ra saker fí_r sin egen vinnings skull eller gynna gruppen, detta ní_r gruppen inte fí«r veta vad personen valde.",Nej,9,3,5,6,75,2,"Linkí_ping, Sverige",1,57.71670532,11.96670532,-1,,4
R_w6hZBJdZigJC4nf,Default Response Set,Anonymous,,,130.241.14.241,0,11/11/15 09:37,11/11/15 10:27,1,1,1,0,0,84.754,0,1,,,,,,,40,1,28.084,28.084,30.254,1,1,9,1,Det vore mest rí_ttvist att dela. Dí« jag inte har ní«got stí_rre behov av sjí_lva summan pengar sí« anser jag det vara fí_r gruppens bí_sta att allas pott dubbleras.,1,7,4,4,9,6,4,8,5,3,1,2,3,1,3,6,4,7,5,9,4,7,6,5,6,6,3,3,7,6,3,1,1,2,1,1,1,1,6,7,3,3,1,2,2,Eftersom det inte fanns ní«gon information utlagd om experimentet innan sí« har min syn skapats under tiden jag svarat pí« frí«gorna. Med tanke pí« frí«gorna i det sista momentet sí« tror jag att mina ví_rderingar gí_llande andra mí_nniskor kommer att jí_mfí_ras med mitt eget agerande i den experimentella delen. ,"Nej, varfí_r skulle jag ha det?",9,7,9,7,67,2,"Gí_teborg, Sverige",0,57.71670532,11.96670532,-1,,1
R_XAMqGpGAxoTmWCR,Default Response Set,Anonymous,,,130.241.230.182,0,11/11/15 09:40,11/11/15 10:25,1,1,1,0,0,99.709,0,1,,,,,,,40,1,12.657,12.657,17.585,1,1,9,1,"Jag gí_rna bidrar till gemensamma summan, ní_r min personlig risk, eller summa jag kann fí_rlora í_r inte sí« stort och skillnaden mellan bí_st och ví_rst val í_r inte sí« stort. ",1,5,1,5,8,9,6,4,1,2,3,3,3,1,3,4,2,8,9,9,9,6,9,9,9,4,4,2,9,5,5,5,5,2,0,0,0,0,7,9,1,3,1,2,2,"Skillnaden mellan folk som vill bidra till gemensamma summan och de som vill inte: í_r de individualistiska, litar de pí« andra personer, gillar de konkurrens eller vill de vinna osv.. Vad orsaker olika beslut.",nej,5,9,9,4,71,2,"Esbo, Finland",0,57.71670532,11.96670532,-1,,10
R_xavTUg0NRyEzOHT,Default Response Set,Anonymous,,,130.241.221.155,0,4/14/16 08:49,4/14/16 11:17,1,1,1,0,0,43.644,0,1,,,,,,,40,1,5.785,5.785,11.421,1,1,9,1,Jag tí_nker mig att jag har vettiga gruppmedlemmar som inte í_r fí_r giriga. Vi tjí_nar alla pí« att vara givmilda <3,1,6,6,8,7,6,5,7,7,4,8,6,4,4,7,7,7,6,8,8,8,2,7,7,8,3,6,2,6,5,7,1,5,5,5,5,0,1,6,8,3,2,1,1,2,Vet ej,Tvivel pí« mina gruppmedlemmar. Om de í_r smarta nog att skjuta in pengar till potten. Fí_rmodligen inte.,6,3,5,3,74,1,"Trollhí_ttan, Sverige",1,57.71670532,11.96670532,-1,,3
R_xbB79hZVFKs58iZ,Default Response Set,Anonymous,,,130.241.232.188,0,4/13/16 08:48,4/13/16 09:20,1,1,1,0,0,68.903,0,1,,,,,,,40,1,4.497,4.497,6.219,1,1,9,1,Jag valde att bidra med den summan fí_r att om alla gí_r det sí« borde vi alla tjí_na pí« det!,1,8,9,2,8,9,8,8,9,8,8,9,7,6,7,8,8,8,9,9,9,3,8,7,9,7,8,9,5,3,8,8,7,1,0,0,0,0,5,8,3,1,3,1,2,"Den fí_rsí_kte ví_l visa hur delaktig man í_r bland andra mí_nniskor, kí_nslomí_ssigt etc, dí« det genom svaren visar hur man emotionellt í_r delaktig vilket í_ven kan visas genom om man vill bidra med pengar eller ej",nej,2,2,4,2,76,2,Gí_teborg,0,57.71670532,11.96670532,-1,,6
R_xfv76DOqCSRB4CB,Default Response Set,Anonymous,,,130.241.230.182,0,11/11/15 08:49,11/11/15 09:19,1,1,1,0,0,61.123,0,1,,,,,,,0,1,13.065,13.065,15.287,1,1,1,9,Jag kan inte lita pí« att de andra ger pengar. Maximera vinsten.,1,4,7,4,8,9,9,7,9,9,6,5,5,7,9,9,3,8,4,9,9,6,5,5,7,2,9,2,4,1,5,6,4,4,1,2,3,1,3,9,1,3,2,2,2,Om det finns ní«got samband mellan hur mycket pengar man vill dela med sig(litar pí« frí_mlingar) och personlighetsdrag. Detta kan visas som ni gjort med att man bí_rjar med att skicka in till gemensamma potten och sedan svarar pí« enkí_tfrí«gorna.,nej,6,2,5,3,76,1,"Aten, Grekland",0,57.71670532,11.96670532,-1,,4
R_XgGmCMwmurEAlXP,Default Response Set,Anonymous,,,130.241.219.228,0,4/14/16 07:33,4/14/16 08:29,1,1,1,1.194,1.194,91.047,1,1,,,,,,,25,1,23.925,23.925,27.297,1,1,9,9,"Dí« jag inte visste resonemanget hos í_vriga gruppdeltagare sí« valde jag att dela med mig av merparten av pengarna till gruppen, men behí«lla en viss summa. Jag vill hoppas att de flesta skulle ví_lja att dela med sig av det mesta, men kí_nde att jag kunde ""sí_kra upp"" och behí«lla en del utifall att resonemanget hos í_vriga deltagare hade varit annorlunda. ",1,7,2,4,4,6,7,8,5,6,6,3,5,4,6,6,5,8,5,5,8,5,6,6,7,3,4,5,3,5,7,3,7,1,1,1,0,0,6,9,3,2,1,2,2,Hur mycket vi litar pí« andra mí_nniskor i ví«rt samhí_lle - om vi ví_ljer att sí_kra egenintressen i fí_rsta hand eller om vi ser till vad som í_r bí_st fí_r den stora gruppen och ví«gar lita till att andra gí_r detsamma.,nej,6,9,5,2,70,2,"Falun, Sverige",1,57.71670532,11.96670532,-1,,12
R_XoCfWz2Afjt1m7v,Default Response Set,Anonymous,,,130.241.15.32,0,11/11/15 07:39,11/11/15 08:31,1,1,1,0,0,77.067,0,1,,,,,,,40,1,4.807,4.807,20.083,1,1,2,1,"Jag valde att ge alla pengar fí_r att det í_ndí« í_r sí« lite det handlar om och jag hade kí_nt mig girig om jag hade fí_rví_ntat mig att fí« mer í_n resten. Hellre atta alla fí«r samma och mycket pengar í_n att jag fí«r mycket och andra fí«r mindre. Dessutom sí« í_r jag av í«sikten att allt bí_r delas lika, och jag tror pí« mí_nskligheten, dí_rfí_r hoppas jag att alla andra tí_nker likadant. ",1,5,1,8,9,8,5,9,3,4,1,7,1,1,3,3,1,8,3,8,5,4,9,4,8,5,3,2,5,3,7,5,4,3,2,2,0,0,8,8,1,2,1,2,2,"Hur vi gí_r ví«ra ekonomiska val, hur viktigt ekonomi í_r fí_r ví«r trygghet och hur mycket vi litar pí« andra i ekonomiska situationer. Genom att vi till en bí_rjan var tvugna att lita pí« helt nya mí_nniskor fí_r att sedan se í_ver utifrí«n situationen hur vi verkligen tí_nkte, eller ville/borde ha tí_nkt.  ",Jag har fortfarande tvivel angí«ende fí_rdelningen av pengarna. Jag tror att vi kommer fí« de 50kr i vilket fall. / Jag tvivilar dock inte pí« integritet osv iom att vi í_r pí« en Svensk institution.,2,3,2,3,68,2,"Jí_nkí_ping, Sverige",0,57.71670532,11.96670532,-1,,10
R_yF8mYOV3IPMgcmJ,Default Response Set,Anonymous,,,130.241.13.2,0,11/12/15 07:31,11/12/15 08:27,1,1,1,0,0,50.625,0,1,0,1,8.894,8.894,19.571,1,,,,,,,1,9,1,"Funderade fí_rst pí« att ge ungefí_r 20 kronor till den gemensamma kassan. Fí_r att bí«de fí« 20 kronor sjí_lv men samtidigt bidra till gruppen. Kom pí« mig sjí_lv att jag endast gjorde detta fí_r att jag ansí«g att en ""bra person"" skulle se till att alla fí«r mycket. Och att ta alla pengar sjí_lv í_r ní«got man ska skí_mmas fí_r. Bestí_mde mig dí_rfí_r att sí_tta 0 kronor och strunta i de samvete jag kí_nde frí«n bí_rjan. Dí« jag egentligen ville fí« ut sí« mycket av det sjlv som mí_jligt.",1,6,7,8,5,5,5,7,3,3,8,3,2,5,4,5,3,6,4,6,6,2,7,4,7,2,2,4,2,3,3,1,2,1,0,1,0,0,3,8,3,3,3,1,2,Hur mí_nniskor tí_nker ní_r de fí«r mí_jligheten att pí«verka sina egna resultat jí_mfí_rt med gruppens resultat. Vad man prioriterar mest. Sen ní_r delen om lita pí« frí_mlingar kom upp sí« bí_rjade jag fundera kring om pengarna kommer att fí_rdelas pí« motsatt sí_tt mot vad som var sagt.,"Att pengarna fí_rdelas pí« annat sí_tt an vad som var sagt, detta pga frí«gor om andra studier som inte stí_mmer och liknande.",2,6,2,6,72,1,Sverige Arvika,0,57.71670532,11.96670532,-1,,4
R_ZefIuDOYsJwEfcd,Default Response Set,Anonymous,,,130.241.219.172,0,11/11/15 07:49,11/11/15 08:27,1,1,1,0,0,54.774,0,1,40,1,9.598,9.598,10.793,1,,,,,,,1,9,1,Fí_r att jag sjí_lv vill tjí_na sí« mycket som mí_jligt pí« experimentet. Och jag gissar att í_ven de andra deltagarna i min grupp vill detsamma. Dí« kí_nns det schysst mot alla i gruppen att jag gí_r detsamma som jag í_nskar att í_ven dom andra gí_r. Ní_mligen att maximera gruppens belí_ning som helhet.,1,7,2,5,8,9,7,6,8,3,1,7,2,2,1,1,3,9,6,9,9,9,9,9,9,3,1,5,2,1,7,7,3,3,5,7,0,2,8,9,1,2,1,2,2,Vet inte.,nej,9,7,9,7,66,1,"Munkedal, Sverige",0,57.71670532,11.96670532,-1,,12
R_Zsgu3lWB4yUnvAl,Default Response Set,Anonymous,,,130.241.15.32,0,11/11/15 09:40,11/11/15 10:27,1,1,1,0,0,111.795,0,1,40,1,8.431,8.431,10.273,1,,,,,,,1,9,1,"Tí_nker alla sjí_lviskt blir det ví_ldigt lí«g utdelning. Hade vi kunnat kommunicera med varandra hade det sjí_lvklara valet, i mina í_gon, varit att alla gav hela summan, eftersom alal dí« hade vetat om vad de andra gav och det annars hade uppstí«tt ví_ldiga rí_ttvisefrí«gor. Ett agerande efter gruppens bí_sta fí_rí_ndras inte bara fí_r att vi inte an kommunicera. Jag í_r dock ví_l medveten om att det inte í_r sannolikt att de bí«da andra ví_ljer pí« samma sí_tt, men ví_ljer í_ndí« att gí« pí« det som jag, infí_r allas í_gon, skulle ha valt att gí_ra.",1,8,1,4,4,8,8,6,7,2,3,3,1,2,4,3,7,6,4,7,9,9,7,5,6,3,4,7,4,4,5,5,3,1,0,0,0,0,8,9,1,2,1,2,2,"Hur och huruvida vi agerar i rationellt egenintresse. Detta genom att stí_lla ett kollektivt bí_sta om alla agerar lika mot mí_jligheten att í_ka sin egen vinning om de andra agerar utifrí«n det kollektivas bí_sta, dvs om en í_r en som fí_rsí_ker í«ka sní«lskjuts pí« andras anstrí_ngning eller strí_var efetr att alla bidrar pí« likartat sí_tt.","Frí«gan om jag prioriterar egen vinning ví_ckte en del tvivel sí« till vida at det inte specificerades vilken ví_rdering som lades i vinning. Jag prioriterar inte ekonomisk vinning (vilket var vad jag utgick frí«n at ni menade pga experimentets karaktí_r), men jag agerar ju í_ndí« pí« ett sí«dant sí_tt jag anser mig fí« vinning av...",6,2,2,5,67,1,"Sverige, Gí_teborg",0,57.71670532,11.96670532,-1,,10
R_ZwMlxo59vPgFUbL,Default Response Set,Anonymous,,,130.241.13.58,0,11/12/15 07:27,11/12/15 08:26,1,1,1,0,0,83.301,0,1,40,1,8.816,13.897,15.937,2,,,,,,,1,9,9,Jag hoppas att alla fí_rstí«r att alla vinner pí« att lí_gga in 40 och utgí«r frí«n att alla andra utgí«r frí«n att í_vriga ocksí« tí_nker sí«,1,6,3,1,6,5,5,5,2,6,3,5,2,2,2,3,4,7,5,7,7,6,8,5,3,1,3,1,5,4,6,5,5,4,10,10,0,0,6,7,1,3,1,2,2,Genon verkliga pengar vill man veta om deltageren í_r  lagd individalistiskt eller kollektivistiskt och om denna sjí_lv í_r medveten om hur det fí_rhí«ller sig,nej,5,2,4,4,63,1,"Gí_teborg,, Sverige",0,57.71670532,11.96670532,-1,,11
