V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy,,HI2_2
R_puzGWz4CutwWNuV,Default Response Set,Anonymous,,,130.236.248.206,0,11/4/15 10:22,11/4/15 10:33,1,1,1,0,0,70.221,0,1,30,1,0,0,8.833,0,,,,,,,1,9,1,Ingen kommer att beh‘lla hela summan f_r sig sj_lv d_rf_r att det _r f_r riskabelt. D_remot s‘ tror jag inte att n‘gon heller kommer att delge hela summan till gruppen. Jag tror att alla antingen gjorde 10/30 eller 20/20. Jag valde 10/30. ,1,8,8,6,4,8,5,7,8,6,6,7,6,3,5,3,6,6,5,8,8,5,7,8,7,3,6,2,4,3,3,2,2,4,0,0,0,0,8,8,1,2,1,2,1,Hur mycket man litar p‘ andras vilja att dela med sig och hur egoistisk man tror att andra _r.,Nej.,6,2,6,2,73,2,Stockholm,0,58.41670227,15.61669922,-1,,5
R_PYBOQzJ1ZaQvmG5,Default Response Set,Anonymous,,,130.236.248.216,0,11/3/15 16:13,11/3/15 16:27,1,1,1,0,0,70.839,0,1,,,,,,,40,1,0,0,26.952,0,1,9,9,Tanken var att den summan som jag l_gger in i potten f_r att dela sedan kommer dubbleras. Om alla t_nker lika dant s‘ kommer alla f‘ maximalt utfall av detta. Det _r ju s‘klart en risk att ingen annan l_gger in n‘got och d‘ _r det jag som _r f_rloraren.,1,6,2,3,6,9,4,5,7,2,4,5,7,3,5,4,6,9,9,8,8,6,8,9,9,2,6,6,8,2,6,2,5,1,0,0,0,0,8,10,1,2,1,2,2,Visa hur mkt man litar p‘ andra m_nniskor som man inte har n‘gon anknytning till. Hur man sj_lv uppfattar sig i olika situationer och t_nker om andra.,nej,9,3,4,3,73,2,g_teborg,1,58.41670227,15.61669922,-1,,12
R_qwNPwLwLSivmWyJ,Default Response Set,Anonymous,,,130.236.248.216,0,11/3/15 15:08,11/3/15 15:27,1,1,1,0,0,65.837,0,1,,,,,,,40,1,0,0,38.238,0,1,9,1,"D‘ man endast kan tj_na pengar, anser jag det vara v_rt att chansa p‘ att alla vill maximera v_rdet av den gemensamma potten. Allts‘ ger jag 40 till gruppens gemensamma pott f_r att maximera den s‘ att de andra _ven f‘r del av det.",1,5,5,8,9,2,7,5,2,8,8,7,1,2,6,8,3,8,1,5,7,7,5,5,7,5,8,1,6,8,8,3,5,1,0,0,0,0,1,8,2,3,3,1,2,"Den f_rs_kte visa hur personer fungerar tillsammans i en grupp d_r man inte k_nner deltagarna. Detta visades med hj_lp av att se hur villiga folk var att donera ""sina egna"" pengar till gruppen.",D‘ man inte kan f_rlora n‘got s‘ kanske personer riskerar mer _n man annars skulle riskera i verkligheten. ,2,6,2,6,73,1,Link_ping Svergie,0,58.41670227,15.61669922,-1,,2
R_RQ3CV0mXbdsJZe1,Default Response Set,Anonymous,,,130.236.248.221,0,11/3/15 10:48,11/3/15 11:00,1,1,1,0,0,114.352,0,1,0,1,0,0,25.784,0,,,,,,,1,9,1,"Sv‘rt beslut. Jag t_nkte risk-averst, att jag ville s_kra upp de pengar jag hade. Rationellt t_nkt b_r ju alla bidra med hela summan, vilket maximerar gruppens utfall. Dock tvivlade jag p‘ att de andra skulle g_ra p‘ det s_ttet, vilket fick mig att beh‘lla mina pengar.",1,6,4,4,7,6,6,7,6,7,6,3,6,5,6,6,5,7,7,7,7,3,7,6,8,3,6,8,5,4,3,3,7,2,0,0,0,0,6,9,1,1,1,1,2,Den f_rs_kte visa hur m_nniskor t_nkte irrationellt fast de inter borde det. P‘ n‘tt s_tt tar studien fram sj_lviska tankar inom en.,nej,2,3,5,3,73,1,"Finsp‘ng, Sverige",1,58.41670227,15.61669922,-1,,1
R_RwcPKjdEqYHRegN,Default Response Set,Anonymous,,,130.236.248.221,0,11/3/15 15:10,11/3/15 15:23,1,1,1,0,0,77.264,0,1,0,1,10.868,10.868,11.862,1,,,,,,,1,9,1,"Givet att jag inte har vetskap om de andra akt_rernas val, och givet potentiell ‘terb_ring till f_ljd av mitt genomf_rda val, verkar mitt agerande som det mest rimliga val att g_ra.",1,8,8,4,5,5,5,9,4,3,9,3,9,8,7,5,1,5,4,8,6,6,6,6,5,9,8,8,3,6,4,8,9,2,0,3,0,1,5,8,1,3,3,2,2,"Hur man st_ller sig till samh_llet i stort, och till familjef_rh‘llanden samt sig sj_lv. Dvs om man _r b_ttre p‘ att v_rna om sig sj_lv, sin familj - och v_nskapskrets och/eller om samh_llet och dess population.",Nej,4,4,2,3,76,1,"Sverige, Stockholm",2,58.41670227,15.61669922,-1,,5
R_RXgaL8JfkASGsEx,Default Response Set,Anonymous,,,130.236.248.203,0,11/3/15 10:49,11/3/15 11:11,1,1,1,0,0,128.387,0,1,20,1,0,0,10.703,0,,,,,,,1,9,9,Om man inte k_nner dem andra i gruppen _r det sv‘rt att lita p‘ att de ska bidra hela summan s‘ att man f‘r 80kr tillbaka. ,1,8,4,7,9,8,8,8,8,3,9,1,8,8,8,6,2,9,7,9,7,7,8,7,9,2,6,4,7,5,5,6,5,1,0,0,0,0,5,8,3,3,1,1,2,jag tycker att det handlade p‘ hur olika personligheter fattar beslut om pengar.,nej,5,3,5,3,72,2,"USA, Kalifornien",1,58.41670227,15.61669922,-1,,1
R_s8aTGb5OrOydckh,Default Response Set,Anonymous,,,130.236.248.216,0,11/4/15 10:20,11/4/15 10:36,1,1,1,0,0,108.025,0,1,40,1,0,0,16.193,0,,,,,,,1,9,1,Jag litar p‘ att de _vriga f_rst‘r att det _r b_st f_r oss alla om samtliga l_gger in hela summan. Vi f‘r ju oavsett pengar allihopa.,1,9,6,5,6,8,5,8,8,9,7,8,8,8,8,7,4,5,3,4,8,7,6,5,8,2,7,6,6,5,5,2,3,1,0,0,0,3,6,6,3,2,1,1,2,Hurvida m_nniskor litar p‘ varandra utan att k_nna dem. ,Inga misstankar men hade inga f_rutfattade meningar alls.,2,6,2,2,76,1,Sverige Alings‘s,4,58.41670227,15.61669922,-1,,3
R_sG3w2rB76tWvxMB,Default Response Set,Anonymous,,,130.236.248.212,0,11/3/15 16:12,11/3/15 16:29,1,1,1,0,0,93.477,0,1,40,1,0,0,9.586,0,,,,,,,1,9,1,"Valet var mest en risk eftersom jag inte vet hur resterande i min grupp valt att g_ra med sina pengar. Men om alla valde samma s‘ tj_nar vi som grupper en st_rre total summa. Men nu n_r jag t_nker p‘ detta s_tt s‘ kunde jag valt att inte l_gga in n‘got alls och tj_na 100, men som sagt var det bara en chansning. ",1,7,3,5,5,9,5,3,7,2,7,7,2,7,5,7,3,8,6,7,5,3,8,2,5,1,7,5,3,2,3,3,6,3,0,0,5,0,7,9,3,2,3,2,2,"till vilken grad som individer till‘ter sig sj_lv att lita p‘ andra fr_mlingar, och till vilken grad man anser att andra lita p‘ sig sj_lv som individ. ",nej,3,3,6,3,76,1,stockholm,3,58.41670227,15.61669922,-1,,11
R_shspAelB9rG0t3z,Default Response Set,Anonymous,,,130.236.248.212,0,11/4/15 11:05,11/4/15 11:27,1,1,1,0,0,85.81,0,1,38,1,12.683,12.683,14.494,1,,,,,,,1,9,1,jag hoppades att de _vriga grupp medl_mmarna skulle g_ra likadant och d‘ f‘ mer _n om jag beh‘llit en st_rre del sj_lv. / att beh‘lla allt hade lett till att jag f‘tt mer om alla delat allt vilket troligen inte hade h_nt. jag hoppas ist_llet p‘ att alla f_ljer min logik.,1,3,6,7,7,7,3,4,7,3,5,6,1,1,3,2,7,8,3,9,7,3,6,7,2,7,3,2,7,7,7,2,3,1,0,0,0,0,3,7,1,2,1,1,2,beslutsfattande i beslut r_rande sin personliga b_sta kontra en grupps b_sta,nej,9,7,3,5,77,1,Link_ping,1,58.41670227,15.61669922,-1,,3
R_T7uDzvFHlZyssLv,Default Response Set,Anonymous,,,130.236.248.208,0,11/3/15 13:34,11/3/15 13:44,1,1,1,7.836,70.469,70.964,6,1,,,,,,,0,1,0,0,20.14,0,1,5,1,F_r att jag ville tj_na s‘ mycket som m_jligt.,1,6,3,4,3,7,6,9,3,6,7,4,3,1,5,3,4,7,2,9,7,6,6,8,8,3,8,7,3,6,8,6,8,1,0,0,0,0,4,8,3,3,3,2,2,Etik och moral,Nej,9,6,9,7,75,2,Stockholm,0,58.41670227,15.61669922,-1,,11
R_T7xyIKBW1ZdruOB,Default Response Set,Anonymous,,,130.236.248.221,0,11/3/15 14:19,11/3/15 14:30,1,1,1,0,0,57.726,0,1,,,,,,,40,1,0,0,13.983,0,1,9,9,B_ttre att alla f‘r lika mycket _n att en f‘r mer d_rf_r valde jag att bidra med alla mina och hoppas p‘ att de andra gjorde samma sak. / ,1,2,3,2,9,9,4,7,3,3,6,2,5,3,5,2,9,8,9,8,9,3,4,8,9,6,8,9,6,5,9,2,1,1,0,0,0,0,6,8,1,2,3,2,2,Se vilken personlighetstyp det _r som fokuserar mest p‘ vinsten.,nej,9,6,4,5,76,2,"Stockholm, Sverige",1,58.41670227,15.61669922,-1,,11
R_TbHfTiGjAgzfQlP,Default Response Set,Anonymous,,,130.236.248.213,0,11/4/15 11:05,11/4/15 11:15,1,1,1,0,0,60.795,0,1,17,1,0,0,14.554,0,,,,,,,1,9,1,Jag tror m‘nga inte vill riskera att bli av med pengar och d_rf_r inte bidrar s‘ mycket till den gemensamma potten.,1,7,8,2,6,6,6,5,7,7,5,5,3,4,3,8,6,9,6,7,8,6,8,9,9,2,7,8,5,5,9,2,3,3,1,1,0,0,5,9,1,3,2,1,2,Jag tror att studien ska f‘ en att t_nka till s‘ man inte bara ska bry sig om sig sj_lv. Om alla skulle satsa fullt p‘ gruppens b_sta skulle det _ven bli det b_sta utfallet f_r varje person. D_remot om alla maximerar sin egen vinning blir det s_mre _n om man skulle samarbeta. ,nej,5,2,5,5,75,2,Sverige Kalix,2,58.41670227,15.61669922,-1,,5
R_TvhTfiXHTNT3tux,Default Response Set,Anonymous,,,130.236.248.216,0,11/3/15 11:36,11/3/15 11:47,1,1,1,0,0,46.362,0,1,20,1,0,0,9.093,0,,,,,,,1,9,1,Jag tog ett beslut som g‘r i linje med hur pass riskavert jag _r. Att donera bort h_lften s_tter mig i en relativt riskfri situation d_r jag samtidigt tar h_nsyn till kollektivet,1,6,3,3,7,8,4,7,7,4,8,8,6,3,7,8,5,8,5,7,7,3,7,8,7,7,6,8,6,6,4,3,8,1,0,0,0,0,7,9,2,2,1,2,1,"Jag tror den f_rs_ker lyfta fram ifall det finns n‘gon korrelation mellan personens attribut och hur mycket personen ifr‘ga _r beredd att offra f_r kollektivet. F_rtroendet f_r andra m_nniskor blir avg_rande i just ett s‘nt h_r test eftersom att det _r givet att f_r kollektivets b_sta _r ifall alla donerar s‘ mycket som m_jligt, medan f_r individens b_sta _r det att donera s‘ lite som m_jligt. ",nej,6,2,7,9,71,1,Stockholm,0,58.41670227,15.61669922,-1,,11
R_upSbP13R1Hq4Uzn,Default Response Set,Anonymous,,,130.236.248.222,0,11/3/15 12:21,11/3/15 12:34,1,1,1,0,0,58.63,0,1,11,1,0,0,9.398,0,,,,,,,1,5,9,Hann inte riktigt t_nka igenom det innan och visste inte att det skulle g‘ p‘ tid vilket gjorde att jag utgick ifr‘n det jag uppfattat i texten innan. Ju mer pengar man ger till gruppen desto mindre f‘r man tillbaka.,1,7,6,4,8,7,8,7,6,6,7,6,7,7,7,8,2,8,7,4,7,2,6,6,5,4,4,2,3,4,4,2,8,1,0,0,0,3,4,7,3,3,2,1,2,Tror att unders_kningen f_rs_ker visa vilken typ av person jag _r och hur jag interagerar bland andra m_nniskor. Genom att st_lla fr‘gor om hur jag f_rh‘ller mig till andra m_nniskor visar den p‘ om jag har l_tt att samarbeta och l_tt litar p‘ m_nniskor.,nej,2,2,2,2,72,2,"K_ping, Sverige",2,58.41670227,15.61669922,-1,,3
R_viCUzKi9gHeb0rv,Default Response Set,Anonymous,,,130.236.248.205,0,11/3/15 11:35,11/3/15 11:52,1,1,1,0,0,79.48,0,1,,,,,,,40,1,0,0,47.704,0,1,9,1,Jag _r en god m_nniska som gillar att sova gott.,1,7,6,5,7,5,2,9,7,2,5,6,8,9,3,9,3,9,2,8,9,5,9,3,7,7,1,1,7,3,5,8,1,1,0,0,0,0,8,10,2,2,1,2,2,Om man ska lita p‘ fr_mlingar eller inte och de visar v_l det genom att jag f‘r se summan pengar jag f‘r,nej,4,4,4,4,75,2,Tran‘s Link_ping,1,58.41670227,15.61669922,-1,,3
R_vOeAYhrRyLAQgq5,Default Response Set,Anonymous,,,130.236.248.207,0,11/3/15 15:09,11/3/15 15:22,1,1,1,0,0,7.692,0,1,,,,,,,10,1,0,0,25.804,0,1,9,1,Jag t_nker att gruppen g_rna vill ha 40kr dvs det mesta man kan f‘. / Jag d_remot en fattig student beh_ver pengarna s‘ jag tar allt sj_lv. :),1,7,3,8,6,9,5,6,6,8,5,5,6,8,6,8,1,8,7,6,9,2,9,7,9,9,5,9,9,2,9,1,3,3,0,0,0,0,4,4,2,3,3,2,2,"Denna studie f_rs_kte visa att m_nniskor ibland hanterar saken rent simultant och att det inte alltid g‘r att f_rutsp‘ vad som kommer h_nda. Jag skulle l_tt kunna sitta h_r och s_ga att en sak om att jag skulle ge upp mitt livs intresse f_r en kompis men verkligheten idag _r annorlunda. Det betyder inte att mina svar jag angett _r osanna, utan jag st‘r f_r det jag svarat.  / Jag tror ofta att folk s_tter sig sj_lv mer i f_rars_tet _n vad man kan f_rest_lla sig.",nej,3,3,5,6,76,1,Stockholm,3,58.41670227,15.61669922,-1,,11
R_W6F8o49waeFrcvD,Default Response Set,Anonymous,,,130.236.248.214,0,11/3/15 10:49,11/3/15 11:07,1,1,1,22.75,23.308,54.592,2,1,,,,,,,40,1,0,0,23.434,0,1,9,9,"M_ngden pengar det handlar om k_ndes rimlig att satsa f_r chansen att dubblera dem med tanke p‘ att jag i v_rsta fall f_rlorade h_lften. Eftersom att jag vet att n‘gon annan student potentiellt ocks‘ tj_nar p‘ mitt val k_ndes det v_rt att riskera de 20kr som jag hade f‘tt ""extra"" om jag inte gett n‘gonting till gruppen.",1,8,4,4,9,7,5,8,4,6,8,1,9,3,3,8,4,8,7,9,5,6,8,8,7,4,6,4,4,4,8,1,3,1,2,1,0,0,7,9,3,2,1,2,2,"DEt k_nns som att studien vill visa hur fr_mlingar _r beredda att lita p‘ varandra n_r det g_ller pengar och egen vinning. Genom att se hur mycket av sin ""vinst"" man _r beredd att anf_rtro dem med i utbyte mot _kad vinst",Det k_ndes lite otroligt att bel_ningen skulle vara beroende av resultatet p‘ studien. K_nns som att det borde vara fastst_llt fr‘n b_rjan. ,5,3,2,2,74,1,Osby,0,58.41670227,15.61669922,-1,,1
R_wXLv71HdPcVcBfH,Default Response Set,Anonymous,,,130.236.248.217,0,11/3/15 12:19,11/3/15 12:34,1,1,1,0,0,76.167,0,1,,,,,,,0,1,0,0,22.656,0,1,9,9,Om inte alla bidrar med 40 kr till gruppen s‘ tj_nar jag p‘ att l_gga 0 kr. N‘gon mer _n jag t_nker troligtvis p‘ samma s_tt.,1,6,7,7,5,8,6,5,6,5,6,4,6,6,3,3,3,7,7,6,8,6,8,7,8,4,5,1,7,2,8,1,6,1,0,0,0,0,7,5,3,2,2,2,2,"Jag tror att denna studie f_rs_kte visa p‘ hur m_nniskan reagerar i en situation d_r det handlar om att lita p‘ andra m_nniskor, och att vi n_r det g_ller pengar har sv‘rt att lita p‘ varandra.",Nej,4,6,2,6,72,1,"V_ster‘s, Sverige",1,58.41670227,15.61669922,-1,,4
R_x5vF4ozy3lonbC9,Default Response Set,Anonymous,,,130.236.248.203,0,11/3/15 14:18,11/3/15 14:36,1,1,1,0,0,142.135,0,1,18,1,0,0,12.925,0,,,,,,,1,9,1,Of_rbered p‘ att det var tidsbeslutande och valde att ta n‘gonstans mitt emellan. ,1,1,5,5,5,9,5,7,6,8,9,1,9,6,7,7,6,9,6,7,9,3,9,9,9,5,9,9,5,4,9,3,7,1,0,0,0,0,6,10,3,3,1,1,1,Tror syftet med denna studie _r att se hur mycket folk litar p‘ andra,nej,9,3,4,4,75,1,Stockholm Sverige,2,58.41670227,15.61669922,-1,,2
R_xhLrXPERIn270MF,Default Response Set,Anonymous,,,130.236.248.217,0,11/3/15 13:33,11/3/15 13:50,1,1,1,0,0,177.139,0,1,,,,,,,40,1,0,0,16.563,0,1,9,9,Jag _r en gener_s typ som gillar att dela med mig av det jag har. Dessutom kom jag in i unders_kningen med 0 kronor och oavsett hur resultatet blir s‘ kommer jag f‘ en viss summa pengar. ,1,9,7,5,8,9,5,7,5,1,1,1,1,1,1,7,3,9,9,9,9,9,9,8,8,8,5,7,7,3,1,8,5,1,0,0,0,0,6,10,3,2,3,2,2,Huruvida det finns en korrelation mellan hur mycket pengar som man valde att l_gga in i gruppens pott samt svaren till de st_llda fr‘gorna.,Nej.,4,3,6,5,74,1,Malm_,0,58.41670227,15.61669922,-1,,4
R_XKXtTZ7q6N49tXX,Default Response Set,Anonymous,,,130.236.248.219,0,11/4/15 11:04,11/4/15 11:19,1,1,1,0,0,68.12,0,1,,,,,,,32,1,0,0,23.901,0,1,9,9,"Jag vill att samtliga i gruppen ska f‘ s‘ mycket som m_jligt, och litar till ca 80% p‘ att _vriga gruppmedlemmar ocks‘ vill de. D_rf_r gav jag ca 80% av min summa. Ifall n‘gon eller n‘gra beh‘ller alla sina pengar sj_lva vill jag inte ha sl_sat precis alla mina.",1,8,7,6,8,7,7,8,8,8,7,7,8,2,6,5,3,7,6,5,6,6,5,5,6,2,3,8,4,4,7,2,3,1,0,0,0,0,3,5,3,1,1,1,2,Hur mycket vi litar p‘ att fr_mlingar _r r_ttvisa. ,nej,4,3,9,6,74,2,"Eskilstuna, Sverige",1,58.41670227,15.61669922,-1,,4
R_XnU8a8lqzttSojn,Default Response Set,Anonymous,,,130.236.248.216,0,11/3/15 15:40,11/3/15 15:58,1,1,1,0,0,93.947,0,1,,,,,,,20,1,0,0,29.158,0,1,5,5,"20 till gruppen = 40 kronor. Ger man mer _n detta riskerar man att tappa en hel del sj_lv, beroende p‘ hur mycket de andra har givit. 20 kronor k_ndes som en gyllene sparkvot",1,7,1,3,2,9,5,8,6,7,8,7,9,4,7,6,1,6,8,7,7,2,7,9,8,3,4,7,4,7,6,5,8,1,0,0,0,0,5,6,3,2,2,2,2,"Hur pass givmild man _r som person och hur mycket man litar p‘ folk. Oavsett hur mycket man ger _r man beroende av de andra. Om alla f_rs_kte maximera gruppens vinst skulle det g‘ bra, men det _r s_llan man vill ta den risken eftersom man inte kan veta att de andra t_nker s‘ ocks‘.",Nej,6,2,5,2,75,1,"Stockholm, Sverige",2,58.41670227,15.61669922,-1,,10
R_yIUu9w2IweSeLe1,Default Response Set,Anonymous,,,130.236.248.221,0,11/3/15 12:21,11/3/15 12:31,1,1,1,0,0,52.002,0,1,24,1,0,0,13.993,0,,,,,,,1,9,1,Det var helt slumpm_ssigt.,1,7,5,4,9,7,6,6,6,2,7,1,7,1,4,4,5,8,7,7,6,3,8,8,9,4,8,5,6,1,7,3,2,1,0,0,0,0,7,8,1,2,1,2,2,"Hur jag beter mig i grupp med andra m_nniskor, vad jag v_rderar i mitt arbete/liv.",Jag blev fundersam _ver att jag var tvungen att delta med en g‘ng samt att det ska utg‘ ers_ttning f_r deltagandet. ,9,5,2,5,74,2,S_dert_lje Sveige,2,58.41670227,15.61669922,-1,,2
R_yUqpd0W9aPF5qsp,Default Response Set,Anonymous,,,130.236.248.206,0,11/3/15 15:08,11/3/15 15:17,1,1,1,0,0,46.066,0,1,20,1,0,0,12.996,0,,,,,,,1,9,1,Jag ville g_ra n‘got mitt emellan ,1,9,9,9,7,9,1,9,9,9,9,6,9,1,7,8,4,9,6,9,9,9,6,9,6,6,8,9,7,5,9,1,7,1,0,0,0,0,6,8,1,1,1,2,2,"Den ville se sambandet mellan valet av pengarna och sen se hur det kan sammankopplas med vad personen anser om grupper, sj_lvinsikt och hj_lpa andra. ",Nej ,5,2,3,4,74,2,"Link_ping, Sverige ",3,58.41670227,15.61669922,-1,,6
R_yVI095OMa2IcstX,Default Response Set,Anonymous,,,130.236.248.204,0,11/4/15 10:19,11/4/15 10:32,1,1,1,0,0,51.377,0,1,40,1,0,0,13.554,0,,,,,,,1,9,1,Studenter _r fattiga och med 40:- f‘r gruppen mest pengar,1,7,7,3,4,7,6,7,6,3,7,6,8,3,5,6,3,8,7,5,6,1,7,8,8,2,5,3,7,2,6,3,3,1,0,0,0,0,8,9,1,3,1,2,1,V_ldigt sv‘rt att avg_ra d‘ fr‘gorna var olika men m‘nga fokuserade p‘ hur man litar p‘ eller behandlar sin grupp eller m_nniskor omkring sig. F_rs_ker v_l visa om m_nniskor _r sj_lviska eller icke,nej,9,7,2,6,71,1,Varberg Sverige,1,58.41670227,15.61669922,-1,,4
R_yvZq82TDkDKo2PL,Default Response Set,Anonymous,,,130.236.248.212,0,11/3/15 12:21,11/3/15 12:34,1,1,1,0,0,59.773,0,1,40,1,0,0,13.277,0,,,,,,,1,9,5,f_r att solidaritet _r alltid det vinnande konceptet i alla former,1,7,3,6,8,9,5,8,7,4,4,4,3,1,5,4,5,7,8,9,9,1,7,8,6,1,6,4,6,3,9,3,6,2,2,1,0,0,5,8,3,2,1,1,2,jag tror denna studie vill visa p‘ medm_nslighet i kontrast med det kalla samh_lle och kalla vindar som bl‘ser in i v‘rat samh_lle. ,nej,6,9,7,9,71,2,"Link_ping, Sverige",0,58.41670227,15.61669922,-1,,11
R_z6JfI32PVLsQpVv,Default Response Set,Anonymous,,,130.236.248.221,0,11/3/15 15:41,11/3/15 15:55,1,1,1,0,0,48.275,0,1,,,,,,,20,1,0,0,27.532,0,1,5,5,"jag tog en risk, f_r att inte f_rlora allt valde jag att f‘ beh‘lla en del sj_lv samtidigt som jag riskerade en del f_r att f‘ mer pengar i gruppen. ",1,7,5,5,6,8,6,7,6,6,7,4,5,3,5,5,5,7,6,5,7,5,7,7,7,2,1,4,3,2,7,2,3,1,0,0,4,0,5,7,1,3,2,2,2,den f_rs_kte visa hur v_l vi v‘gar lita p‘ f_r oss ok_nda personer. vad vi tror om ok_nda personer och deras vilja att hj_lpa andra eller eller sig sj_lv i f_rsta hand. ,nej,9,6,9,2,77,2,"Landskrona, Sverige",1,58.41670227,15.61669922,-1,,2
R_Ze5ziCWjmRBYGo9,Default Response Set,Anonymous,,,130.236.248.210,0,11/3/15 12:19,11/3/15 12:41,1,1,1,0,0,90.333,0,1,,,,,,,40,1,0,0,8.861,0,1,9,9,"Om varje person ger 40 kr f_rstod jag det som att den totala potten kommer att uppg‘ till 2x160=320 kr, vilket ger varje deltagare 80 kr. Detta ger mig en maximal vinst p‘ 80 och en minimal vinst p‘ 20 kr. Hade jag inte gett n‘got hade jag f‘tt minst 40 och max 100. Men det jag tror att jag sj_lv g_r _kar sannolikheten att n‘gon annan skulle g_ra det. M_jligen samarbetsvilja. ",1,6,3,4,6,8,6,6,7,7,2,3,2,1,7,6,3,8,5,6,7,5,7,7,7,5,5,5,7,5,3,2,6,1,0,0,0,0,7,8,1,2,1,2,2,"Korrelation mellan tillit, social f_rm‘ga och samarbetsvilja med hur man faktiskt agerar i en beslutssituation.",nej,2,6,2,6,72,1,"G_teborg, Sverige",0,58.41670227,15.61669922,-1,,11
